macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1,M_condition
0.8712219330630031,0.884236263963789,0.8549221611721611,0.8358011807488385,0.967741935483871,1.0,0.9375,0.8,0.7368421052631579,0.875,0.926829268292683,0.8715596330275229,0.9895833333333334,0.7384615384615385,0.9230769230769231,0.6153846153846154,0.9230769230769231,1.0,0.8571428571428571,0.98558231507417,0.9319279903365503,0.9976265822784811,0.9914772727272727,0.9838362068965517,0.8761296964881524,0.9848182624113476,0.9861144011499902,0.9733401256580065,0.9033211787199337,0.9882903981264637,0.9025974025974024,MOGFormer_BASELINE,1,0,444,0.8518991622215285,full
0.6404001443215513,0.7950469714982288,0.609065934065934,0.7246106218116666,0.967741935483871,1.0,0.9375,0.21052631578947367,0.6666666666666666,0.125,0.912621359223301,0.8545454545454545,0.9791666666666666,0.6666666666666666,0.6222222222222222,0.717948717948718,0.4444444444444444,1.0,0.2857142857142857,0.9663344841376492,0.8356830120666817,0.9964398734177216,0.9881816007653061,0.9454022988505746,0.7196921481805469,0.98260195035461,0.9840019987311623,0.9259636610629988,0.6909349170519977,0.9812646370023419,0.7956043956043954,MOGFormer_BASELINE,1,0,444,0.8518991622215285,rna_only
0.8496668281666716,0.8679376573820835,0.8100503663003662,0.8078769525924662,0.967741935483871,1.0,0.9375,0.7407407407407407,0.9090909090909091,0.625,0.9223300970873787,0.8636363636363636,0.9895833333333334,0.6944444444444444,0.7575757575757576,0.6410256410256411,0.9230769230769231,1.0,0.8571428571428571,0.983289646295324,0.9348707218262173,0.9968354430379747,0.9895833333333333,0.9730603448275862,0.8568573323344248,0.9849290780141844,0.9860112436323495,0.9616233655968754,0.8419016998309793,1.0,0.9999999999999998,MOGFormer_BASELINE,1,0,444,0.8518991622215285,rna_cnv
0.7815551450465243,0.8805329415492755,0.7401556776556777,0.8314792245628367,0.96875,0.96875,0.96875,0.7586206896551724,0.8461538461538461,0.6875,0.9359605911330049,0.8878504672897196,0.9895833333333334,0.8,0.8333333333333334,0.7692307692307693,0.4444444444444444,1.0,0.2857142857142857,0.978836314086317,0.8999312013143497,0.9972310126582278,0.9904891304347826,0.9827586206896551,0.8014292131479632,0.9868129432624113,0.987935346131247,0.9648497198166072,0.8645491044616863,0.9625292740046838,0.8552532123960694,MOGFormer_BASELINE,1,0,444,0.8518991622215285,rna_methy
0.7815551450465243,0.8805329415492755,0.7401556776556777,0.8314792245628367,0.96875,0.96875,0.96875,0.7586206896551724,0.8461538461538461,0.6875,0.9359605911330049,0.8878504672897196,0.9895833333333334,0.8,0.8333333333333334,0.7692307692307693,0.4444444444444444,1.0,0.2857142857142857,0.978836314086317,0.8999312013143497,0.9972310126582278,0.9904891304347826,0.9827586206896551,0.8014292131479632,0.9868129432624113,0.987935346131247,0.9648497198166072,0.8645491044616863,0.9625292740046838,0.8552532123960694,MOGFormer_BASELINE,1,0,444,0.8518991622215285,rna_methy
0.7914655455416157,0.8470156346660166,0.7754400205058098,0.7709825985746058,0.9411764705882353,0.9142857142857143,0.9696969696969697,0.7857142857142857,0.9166666666666666,0.6875,0.8900523560209425,0.8947368421052632,0.8854166666666666,0.725,0.6904761904761905,0.7631578947368421,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.9787064860318679,0.9053197001467372,0.9971048060220035,0.9855648663180179,0.9899425287356323,0.8938029852092353,0.9679742907801419,0.968993351352703,0.952562326869806,0.8360295056459383,0.9859484777517564,0.8422077922077922,MOGFormer_BASELINE,1,1,444,0.8099420483353169,full
0.6401181299559614,0.7714595027271163,0.6140906242879927,0.6619545021449195,0.8709677419354839,0.9310344827586207,0.8181818181818182,0.3448275862068966,0.38461538461538464,0.3125,0.8736842105263158,0.8829787234042553,0.8645833333333334,0.6666666666666666,0.5769230769230769,0.7894736842105263,0.4444444444444444,1.0,0.2857142857142857,0.9688438030574673,0.8342319259731392,0.9872611464968154,0.9339871977083023,0.9547413793103449,0.602980194964634,0.9674202127659575,0.9684918631481418,0.9449445983379502,0.8258735342177783,0.9898516783762685,0.8398268398268398,MOGFormer_BASELINE,1,1,444,0.8099420483353169,rna_only
0.808398398643613,0.8420214803626888,0.7751139211665528,0.7600277394672085,0.9375,0.967741935483871,0.9090909090909091,0.6896551724137931,0.7692307692307693,0.625,0.8979591836734694,0.88,0.9166666666666666,0.6835443037974683,0.6585365853658537,0.7105263157894737,0.8333333333333334,1.0,0.7142857142857143,0.9771723828028109,0.8890218673791404,0.9963327542945377,0.9850748897496099,0.9809626436781609,0.7492642195767196,0.9703014184397163,0.9716667511002577,0.9452908587257618,0.8194606193262579,0.9929742388758782,0.919642857142857,MOGFormer_BASELINE,1,1,444,0.8099420483353169,rna_cnv
0.7420776836561134,0.8344596615609413,0.7310962064251538,0.7585521271106715,0.9253731343283582,0.9117647058823529,0.9393939393939394,0.7058823529411765,0.6666666666666666,0.75,0.8877005347593583,0.9120879120879121,0.8645833333333334,0.7469879518072289,0.6888888888888889,0.8157894736842105,0.4444444444444444,1.0,0.2857142857142857,0.9707351971315508,0.8324641567136553,0.991121405134144,0.9392196306683029,0.9856321839080461,0.78297473209158,0.9648714539007093,0.9656087818513206,0.9549861495844876,0.8435152379966879,0.9570647931303669,0.6310024009603841,MOGFormer_BASELINE,1,1,444,0.8099420483353169,rna_methy
0.7420776836561134,0.8344596615609413,0.7310962064251538,0.7585521271106715,0.9253731343283582,0.9117647058823529,0.9393939393939394,0.7058823529411765,0.6666666666666666,0.75,0.8877005347593583,0.9120879120879121,0.8645833333333334,0.7469879518072289,0.6888888888888889,0.8157894736842105,0.4444444444444444,1.0,0.2857142857142857,0.9707351971315508,0.8324641567136553,0.991121405134144,0.9392196306683029,0.9856321839080461,0.78297473209158,0.9648714539007093,0.9656087818513206,0.9549861495844876,0.8435152379966879,0.9570647931303669,0.6310024009603841,MOGFormer_BASELINE,1,1,444,0.8099420483353169,rna_methy
