macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1,M_condition
0.8294526346576777,0.9019533615622936,0.8100732600732601,0.8570448776297096,0.9696969696969697,0.9411764705882353,1.0,0.8387096774193549,0.8666666666666667,0.8125,0.9326424870466321,0.9278350515463918,0.9375,0.8607594936708861,0.85,0.8717948717948718,0.5454545454545454,0.75,0.42857142857142855,0.9893628738648301,0.9356731886111506,0.9996044303797468,0.9980764678030303,0.9942528735632183,0.9396417920314979,0.9800531914893618,0.9835993614243924,0.9814909152657497,0.9335789340417302,0.9914129586260734,0.823469387755102,MOGFormer_BASELINE,0,0,444,0.8947331014102419,full
0.7911311135101458,0.8721209181311049,0.7712912087912087,0.8153543703821989,0.96875,0.96875,0.96875,0.7142857142857143,0.8333333333333334,0.625,0.9139784946236559,0.9444444444444444,0.8854166666666666,0.8131868131868132,0.7115384615384616,0.9487179487179487,0.5454545454545454,0.75,0.42857142857142855,0.9870893688685758,0.9198493140396256,0.9990110759493671,0.9951354710230866,0.9953304597701149,0.9500133090593617,0.9737367021276596,0.9762288237777053,0.976736287994566,0.9301571543404484,0.990632318501171,0.7477118119975263,MOGFormer_BASELINE,0,0,444,0.8947331014102419,rna_only
0.1872061235647895,0.3642830422146125,0.325,0.2362687038506189,0.0,0.0,0.0,0.25806451612903225,0.14814814814814814,1.0,0.6779661016949152,0.7407407407407407,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.6286121097030737,0.30916914796195105,0.31111550632911394,0.19425233739278316,0.697198275862069,0.15353706921939178,0.7514960106382979,0.7600729090234604,0.6787230429614536,0.3665071848246772,0.704527712724434,0.07147623934944256,MOGFormer_BASELINE,0,0,444,0.8947331014102419,cnv_only
0.14263565891472868,0.3463892288861689,0.20096153846153847,0.006354320303231154,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5053763440860215,0.9791666666666666,0.046511627906976744,0.25,0.02564102564102564,0.0,0.0,0.0,0.6220078511755677,0.33469960430450085,0.7323971518987342,0.46745751469941893,0.5014367816091954,0.08877655662874955,0.625110815602837,0.6626275883181596,0.6109696043470878,0.26451491702784047,0.6401249024199844,0.1901214448483356,MOGFormer_BASELINE,0,0,444,0.8947331014102419,methy_only
0.8409266409266409,0.8904863510126668,0.845856227106227,0.838749026702081,0.9523809523809523,0.967741935483871,0.9375,0.8333333333333334,0.75,0.9375,0.918918918918919,0.9550561797752809,0.8854166666666666,0.8333333333333334,0.7777777777777778,0.8974358974358975,0.6666666666666666,0.8,0.5714285714285714,0.9845055722444875,0.9089671514182707,0.9994066455696202,0.9970684032869013,0.990301724137931,0.8938217677575262,0.9761746453900709,0.9796930844575935,0.9792834097469859,0.9353479742611588,0.9773614363778298,0.7389045273281727,MOGFormer_BASELINE,0,0,444,0.8947331014102419,rna_cnv
0.8323685837971553,0.8861478371252807,0.8051053113553113,0.8321899679359347,0.9696969696969697,0.9411764705882353,1.0,0.9333333333333333,1.0,0.875,0.9081632653061225,0.89,0.9270833333333334,0.8051948051948052,0.8157894736842105,0.7948717948717948,0.5454545454545454,0.75,0.42857142857142855,0.9886178524763594,0.9352215241846477,0.9994066455696203,0.9971852022058824,0.9971264367816092,0.9723345588235295,0.9802748226950355,0.98340639715732,0.9748683987094583,0.9129250524800963,0.9914129586260734,0.8102564102564103,MOGFormer_BASELINE,0,0,444,0.8947331014102419,rna_methy
0.2528884908195253,0.45732198835647114,0.28605769230769235,0.2268708494263318,0.0,0.0,0.0,0.13636363636363635,0.10714285714285714,0.1875,0.7142857142857143,0.6578947368421053,0.78125,0.41379310344827586,0.375,0.46153846153846156,0.0,0.0,0.0,0.7866913099406561,0.42027736736464283,0.8680775316455696,0.5609777584784852,0.7007902298850575,0.15740056061074784,0.7914450354609929,0.7965718545112215,0.7519103413143148,0.41059752456805304,0.8212334113973457,0.17583913865470668,MOGFormer_BASELINE,0,0,444,0.8947331014102419,cnv_methy
0.8691461802802009,0.8943207145540297,0.8414317042606516,0.8408185183519199,1.0,1.0,1.0,0.8,0.8571428571428571,0.75,0.9175257731958762,0.9081632653061225,0.9270833333333334,0.7948717948717948,0.775,0.8157894736842105,0.8333333333333334,1.0,0.7142857142857143,0.976236729532952,0.9248389336456773,1.0,0.9999999999999998,0.9888649425287357,0.9003571433894324,0.9790558510638299,0.9790104977880111,0.9561980609418284,0.871555137650022,0.9570647931303669,0.8732718894009215,MOGFormer_BASELINE,0,1,444,0.8898142282554048,full
0.7184842850700947,0.8289621929994084,0.7133615288220552,0.7819774970457579,1.0,1.0,1.0,0.11764705882352941,1.0,0.0625,0.9381443298969072,0.9285714285714286,0.9479166666666666,0.7032967032967034,0.6037735849056604,0.8421052631578947,0.8333333333333334,1.0,0.7142857142857143,0.9697123611561494,0.9017229995432852,1.0,0.9999999999999998,0.9748563218390804,0.842424197179632,0.9730718085106382,0.9713576467091034,0.9388850415512466,0.8399166417683214,0.9617486338797814,0.8549165120593691,MOGFormer_BASELINE,0,1,444,0.8898142282554048,rna_only
0.238830667402096,0.4510146021424217,0.290530303030303,0.2726304116022956,0.4594594594594595,0.4146341463414634,0.5151515151515151,0.0,0.0,0.0,0.7346938775510204,0.6040268456375839,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.7122671411995233,0.36950529578095936,0.7857556456282571,0.4583649013413704,0.7144396551724138,0.26777896123639894,0.7671764184397164,0.7724712761496529,0.6038781163434903,0.2865256872138028,0.6900858704137391,0.062385652963571465,MOGFormer_BASELINE,0,1,444,0.8898142282554048,cnv_only
