macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1
0.9013794049088167,0.9105011294175381,0.8741071428571429,0.8757454224501031,0.9846153846153847,0.9696969696969697,1.0,0.9696969696969697,0.9411764705882353,1.0,0.9313725490196079,0.8796296296296297,0.9895833333333334,0.7878787878787878,0.9629629629629629,0.6666666666666666,0.8333333333333334,1.0,0.7142857142857143,0.9944829094672295,0.9732623639631626,0.9998022151898733,0.9990530303030303,0.9989224137931034,0.9901315789473684,0.9891400709219857,0.9898203607331754,0.9884530480556971,0.959663065045597,0.9960967993754879,0.9276437847866419,MOGFormer_BASELINE,0,0,444,0.9101403963722804
0.8955500320059906,0.9365106439783288,0.8884711779448622,0.9049960316380926,1.0,1.0,1.0,0.8484848484848485,0.8235294117647058,0.875,0.9533678756476683,0.9484536082474226,0.9583333333333334,0.9066666666666666,0.918918918918919,0.8947368421052632,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.9815484939237547,0.9402431543697827,1.0,0.9999999999999998,0.9935344827586207,0.9593413978494624,0.9870345744680851,0.9861278533024869,0.9833795013850415,0.9563336048456914,0.9437939110070259,0.7994129158512719,MOGFormer_BASELINE,0,1,444,0.8885574957977344
0.8867358509484354,0.9155331042062759,0.8607388444888444,0.8725183042226147,0.9846153846153847,1.0,0.9696969696969697,0.8275862068965517,0.8571428571428571,0.8,0.9381443298969072,0.9285714285714286,0.9479166666666666,0.85,0.8292682926829268,0.8717948717948718,0.8333333333333334,1.0,0.7142857142857143,0.9838788963349835,0.9502840837050286,1.0,0.9999999999999998,0.9588571428571429,0.8776388888888889,0.9873670212765957,0.9884912886163819,0.9731703175411784,0.8852902410198724,1.0,0.9999999999999998,MOGFormer_BASELINE,0,2,444,0.909552483358935
0.8451793295271557,0.8818281210272058,0.8592782217782217,0.8287108234115939,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.7407407407407407,0.8333333333333334,0.6666666666666666,0.9111111111111111,0.9761904761904762,0.8541666666666666,0.8043478260869565,0.6981132075471698,0.9487179487179487,0.8,0.75,0.8571428571428571,0.9824237760804998,0.9095819498589499,0.9930515344528084,0.9820057243994192,0.9855238095238095,0.8809605209605209,0.9759530141843973,0.9775809221664623,0.9716420444897266,0.9053217654418164,0.9859484777517564,0.8020408163265305,MOGFormer_BASELINE,0,3,444,0.9139187939850192
0.8418981481481481,0.9185773074661963,0.8186126373626372,0.8805395176197207,0.9523809523809523,0.967741935483871,0.9375,0.7407407407407407,0.8333333333333334,0.6666666666666666,0.96875,0.96875,0.96875,0.8809523809523809,0.8222222222222222,0.9487179487179487,0.6666666666666666,0.8,0.5714285714285714,0.9861845339873557,0.8918428861110936,0.9986066878980892,0.9940892269736842,0.9862068965517241,0.8775590657479202,0.9896953405017921,0.9890551850664411,0.9776068376068375,0.9255577155284705,0.9788069073783359,0.6729532372389515,MOGFormer_BASELINE,0,4,444,0.9039037972921236
0.8686279636540043,0.9124753963042909,0.893543956043956,0.867929242408155,0.9841269841269841,1.0,0.96875,0.8387096774193549,0.8666666666666667,0.8125,0.925531914893617,0.9456521739130435,0.90625,0.8888888888888888,0.8571428571428571,0.9230769230769231,0.7058823529411765,0.6,0.8571428571428571,0.9852653738823302,0.9101682081892225,0.9990110759493671,0.995777027027027,0.983117816091954,0.8711489504252663,0.9796099290780143,0.9801403043368665,0.9809814909152658,0.9350672761637555,0.9836065573770492,0.7687074829931972,MOGFormer_BASELINE,1,0,444,0.862786161207214
0.8640957455866977,0.8873282219388683,0.8919059011164275,0.8306871088234503,0.9523809523809523,1.0,0.9090909090909091,0.7878787878787878,0.7647058823529411,0.8125,0.9247311827956989,0.9555555555555556,0.8958333333333334,0.7804878048780488,0.7272727272727273,0.8421052631578947,0.875,0.7777777777777778,1.0,0.9862342838430885,0.9457388934146872,0.9982628836132021,0.9926457558036503,0.9910201149425287,0.8963859468382495,0.9804964539007093,0.9816998093161062,0.9613919667590027,0.8579629551154302,1.0,0.9999999999999998,MOGFormer_BASELINE,1,1,444,0.8714155251141552
0.865040087525856,0.8947327933146368,0.8971794871794871,0.842917001778222,1.0,1.0,1.0,0.7741935483870968,0.75,0.8,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8108108108108109,0.8571428571428571,0.7692307692307693,0.8235294117647058,0.7,1.0,0.9849976199758143,0.9099844537229043,1.0,0.9999999999999998,0.9748571428571429,0.8700549345230196,0.9824911347517731,0.9829031277854668,0.9762268636440822,0.9052975396393685,0.9914129586260734,0.7916666666666665,MOGFormer_BASELINE,1,2,444,0.8690454359152845
0.7586207117871699,0.8773506018825826,0.7575536963036964,0.8203066465099131,0.9538461538461539,0.96875,0.9393939393939394,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.925531914893617,0.9456521739130435,0.90625,0.8470588235294118,0.782608695652174,0.9230769230769231,0.3333333333333333,0.4,0.2857142857142857,0.9607539073273859,0.8586995055895852,0.9996139741362672,0.9981904607573056,0.9832380952380952,0.8595592207356912,0.9820478723404256,0.9834378838093591,0.9786041772796741,0.915387011646988,0.8602654176424669,0.5369229509985813,MOGFormer_BASELINE,1,3,444,0.9322256902761105
0.78485254526398,0.8826128947689194,0.7657005494505494,0.8304719521470301,0.9846153846153847,0.9696969696969697,1.0,0.8,0.8,0.8,0.9238578680203046,0.900990099009901,0.9479166666666666,0.8157894736842105,0.8378378378378378,0.7948717948717948,0.4,0.6666666666666666,0.2857142857142857,0.9850584602598348,0.9226588516148018,1.0,1.0,0.9793103448275862,0.8639109700898319,0.9808467741935484,0.9812199309456423,0.969059829059829,0.8945239012562222,0.9960753532182104,0.8736394557823128,MOGFormer_BASELINE,1,4,444,0.9100650618087183
0.8193331544077813,0.865256136897928,0.8364010989010989,0.8094646641182136,0.9552238805970149,0.9142857142857143,1.0,0.8484848484848485,0.8235294117647058,0.875,0.8863636363636364,0.975,0.8125,0.7912087912087912,0.6923076923076923,0.9230769230769231,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.9817967140513083,0.9003266931853953,1.0,1.0,0.9920977011494253,0.9270348401598403,0.9848182624113476,0.9859941591683054,0.9726608931906945,0.8944486224429862,0.9594067135050741,0.6941558441558442,MOGFormer_BASELINE,2,0,444,0.9012703540635311
0.8235495019077108,0.897505845816922,0.7966948621553885,0.8566584751592812,0.9850746268656716,0.9705882352941176,1.0,0.5833333333333334,0.875,0.4375,0.9595959595959596,0.9313725490196079,0.9895833333333334,0.8205128205128205,0.8,0.8421052631578947,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.987961142010936,0.9286550182272517,0.9998069870681335,0.9991087344028519,0.9827586206896551,0.8559345579493607,0.9885859929078014,0.9897781621644403,0.9733379501385042,0.8889298270957962,0.9953161592505855,0.9095238095238094,MOGFormer_BASELINE,2,1,444,0.8835425462050848
0.9267360055527394,0.9358834727126804,0.9272086247086246,0.9047805920194278,0.9846153846153847,1.0,0.9696969696969697,0.896551724137931,0.9285714285714286,0.8666666666666667,0.9543147208121827,0.9306930693069307,0.9791666666666666,0.8648648648648649,0.9142857142857143,0.8205128205128205,0.9333333333333333,0.875,1.0,0.9947388796112497,0.9728648937229423,0.9961397413626714,0.9885648942252714,0.9973333333333334,0.9689987789987788,0.9943484042553192,0.995214331232107,0.9874341993547292,0.9498117702810036,0.9984387197501952,0.9617346938775508,MOGFormer_BASELINE,2,2,444,0.8332906939558683
0.81817470364666,0.879137901162525,0.8267112054612055,0.8214314991088908,0.9538461538461539,0.96875,0.9393939393939394,0.5925925925925926,0.6666666666666666,0.5333333333333333,0.93048128342246,0.9560439560439561,0.90625,0.813953488372093,0.7446808510638298,0.8974358974358975,0.8,0.75,0.8571428571428571,0.9862456048509465,0.9268265148245953,0.9994209612044007,0.9973501246228518,0.9794285714285714,0.8245550223197281,0.98260195035461,0.9846094276314464,0.9736797418916624,0.9188878408187917,0.9960967993754879,0.9087301587301586,MOGFormer_BASELINE,2,3,444,0.8921479338547804
0.7753742553742554,0.8421389310278199,0.7438873626373625,0.7647012108819283,0.9846153846153847,0.9696969696969697,1.0,0.7407407407407407,0.8333333333333334,0.6666666666666666,0.8787878787878788,0.8529411764705882,0.90625,0.7272727272727273,0.7368421052631579,0.717948717948718,0.5454545454545454,0.75,0.42857142857142855,0.9800790893209055,0.8917630064693848,1.0,1.0,0.9896551724137931,0.8936475398240104,0.9640456989247311,0.9654834376911815,0.9623931623931623,0.8818469199777904,0.9843014128728415,0.7178371348539416,MOGFormer_BASELINE,2,4,444,0.8948720821661998
0.8366230480461979,0.8897138308942962,0.8420558608058608,0.8378720189682738,0.9696969696969697,0.9411764705882353,1.0,0.7857142857142857,0.9166666666666666,0.6875,0.9139784946236559,0.9444444444444444,0.8854166666666666,0.8470588235294118,0.782608695652174,0.9230769230769231,0.6666666666666666,0.625,0.7142857142857143,0.9844499618066095,0.9068797590979045,1.0,1.0,0.9874281609195403,0.8975833732838043,0.9766179078014184,0.9780654200686686,0.9753778230599423,0.8809111742982224,0.9828259172521467,0.7778388278388277,MOGFormer_BASELINE,3,0,444,0.8531526366665295
0.8547476383265857,0.8852355991192554,0.8742495443153337,0.8279585489022331,0.9846153846153847,1.0,0.9696969696969697,0.8,0.7368421052631579,0.875,0.9157894736842105,0.925531914893617,0.90625,0.7733333333333333,0.7837837837837838,0.7631578947368421,0.8,0.75,0.8571428571428571,0.9852467947778457,0.9289836298887408,0.9996139741362672,0.9982683982683982,0.9841954022988506,0.848195625861067,0.9833776595744681,0.9853089118650549,0.9629501385041551,0.8726690229729945,0.9960967993754879,0.9404761904761902,MOGFormer_BASELINE,3,1,444,0.9119693736038332
0.8102214452214452,0.8813529014844803,0.8001939726939726,0.8246940371716058,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.6666666666666666,0.8888888888888888,0.5333333333333333,0.9230769230769231,0.9090909090909091,0.9375,0.825,0.8048780487804879,0.8461538461538461,0.6666666666666666,0.625,0.7142857142857143,0.9891932869031427,0.9468698072826779,0.9982628836132021,0.9935064935064933,0.993904761904762,0.9247092830916359,0.9808289007092198,0.9817211419353238,0.978434369162846,0.9339792174470363,0.994535519125683,0.9004329004329004,MOGFormer_BASELINE,3,2,444,0.8951815577543639
