macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1,lambda_heads
0.7599149588881005,0.8559794912800596,0.7541437728937728,0.7854893636220838,0.9538461538461539,0.9393939393939394,0.96875,0.6875,0.6875,0.6875,0.9072164948453608,0.8979591836734694,0.9166666666666666,0.7894736842105263,0.8108108108108109,0.7692307692307693,0.46153846153846156,0.5,0.42857142857142855,0.9577808485611126,0.8268517744735757,0.9948575949367089,0.9610016104071886,0.9813218390804598,0.8272719059943325,0.954011524822695,0.9429476319845562,0.9594158600781117,0.8828645638086411,0.8992974238875877,0.5201731601731602,MOGFormer_BASELINE,0,0,482,0.8981122675587564,"{'L0': [0.8056, 0.578, 1.8045, 0.8732, 2.7988, 1.1735, 0.7918, 0.9685]}"
0.779597822406293,0.8362136136621932,0.7616541353383459,0.7550249832817073,0.9850746268656716,0.9705882352941176,1.0,0.6666666666666666,0.7142857142857143,0.625,0.8795811518324608,0.8842105263157894,0.875,0.7,0.6666666666666666,0.7368421052631579,0.6666666666666666,0.8,0.5714285714285714,0.9599962694939681,0.8294090920102022,1.0,0.9999999999999998,0.9572557471264368,0.7587039140655625,0.9504654255319149,0.94884303276001,0.9188019390581716,0.7642008941778196,0.9734582357533177,0.675297619047619,MOGFormer_BASELINE,0,1,482,0.7486686646686647,"{'L0': [0.8101, 0.7621, 0.952, 0.889, 0.9709, 1.1444, 1.141, 0.8232]}"
0.9285322868828025,0.9200639401073476,0.937368881118881,0.8815671590660036,0.9846153846153847,1.0,0.9696969696969697,0.9090909090909091,0.8333333333333334,1.0,0.9381443298969072,0.9285714285714286,0.9479166666666666,0.8108108108108109,0.8571428571428571,0.7692307692307693,1.0,1.0,1.0,0.9901893083712052,0.9666566134708072,0.9998069870681335,0.9991087344028519,0.9977142857142857,0.9739334195216547,0.9838209219858156,0.9851893256567023,0.9696043470877909,0.8750515877728275,1.0,0.9999999999999998,MOGFormer_BASELINE,0,2,482,0.8592996363970327,"{'L0': [0.9831, 0.3547, 0.862, 0.9982, 1.3405, 1.6857, 1.3003, 0.3411]}"
0.8367606995088959,0.86283696120305,0.7920849983349983,0.7992646620962893,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.7692307692307693,0.9090909090909091,0.6666666666666666,0.9073170731707317,0.8532110091743119,0.96875,0.704225352112676,0.78125,0.6410256410256411,0.8333333333333334,1.0,0.7142857142857143,0.9841194547268712,0.9285935102806027,0.9980698706813357,0.9929527836504579,0.9893333333333334,0.9185320426699737,0.9771719858156029,0.9770395256600533,0.9599252844285957,0.8267994146358866,0.9960967993754879,0.9276437847866419,MOGFormer_BASELINE,0,3,482,0.9188305906464475,"{'L0': [0.7371, 0.664, 0.608, 0.6679, 0.8729, 1.5206, 1.23, 1.2419]}"
0.7517755876481078,0.88951086323116,0.7193864468864468,0.8471462303947059,0.9508196721311475,1.0,0.90625,0.6086956521739131,0.875,0.4666666666666667,0.9547738693467337,0.9223300970873787,0.9895833333333334,0.8809523809523809,0.8222222222222222,0.9487179487179487,0.36363636363636365,0.5,0.2857142857142857,0.9734168408457748,0.8334577037042129,0.9994028662420382,0.9971852022058824,0.9478927203065135,0.7773333635407939,0.980510752688172,0.9770792610990111,0.9753846153846155,0.9068334051710318,0.9638932496075353,0.5088572865043453,MOGFormer_BASELINE,0,4,482,0.8867368054951743,"{'L0': [0.8862, 0.8642, 1.2176, 1.3024, 0.8795, 1.1387, 0.4646, 0.7799]}"
