macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1,lambda_heads
0.8027935977463561,0.8707967429993769,0.7916437728937729,0.8097549686553622,0.9538461538461539,0.9393939393939394,0.96875,0.8235294117647058,0.7777777777777778,0.875,0.9119170984455959,0.9072164948453608,0.9166666666666666,0.7792207792207793,0.7894736842105263,0.7692307692307693,0.5454545454545454,0.75,0.42857142857142855,0.9728584162250564,0.8554711104360816,0.9984177215189873,0.9917844059802113,0.9867097701149425,0.7831854422774509,0.9696365248226951,0.9727399695434762,0.968076074036339,0.8968676429055267,0.9414519906323184,0.6327780914737436,MOGFormer_BASELINE,0,0,444,0.9267932167137728,"{'L0': [0.5371, 1.1851, 0.9944, 0.9368, 1.0025, 0.9914, 1.2446, 1.1629]}"
0.8460588907853861,0.8820111507152811,0.8478540100250627,0.8260795622244546,0.9850746268656716,0.9705882352941176,1.0,0.7058823529411765,0.6666666666666666,0.75,0.9285714285714286,0.91,0.9479166666666666,0.7536231884057971,0.8387096774193549,0.6842105263157895,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9728398094865611,0.8986595398303973,1.0,0.9999999999999998,0.9734195402298851,0.8670344682639765,0.9736258865248226,0.9699780534448501,0.9624307479224377,0.8912522790378958,0.9547228727556596,0.7650328984052637,MOGFormer_BASELINE,0,1,444,0.8246911601536683,"{'L0': [1.3857, 0.68, 1.2277, 0.7484, 1.5538, 0.3851, 1.5752, 1.2881]}"
0.856444059637224,0.8973166729906565,0.827071262071262,0.8482885448258648,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.8387096774193549,0.8125,0.8666666666666667,0.9246231155778895,0.8932038834951457,0.9583333333333334,0.821917808219178,0.8823529411764706,0.7692307692307693,0.7272727272727273,1.0,0.5714285714285714,0.9886069677731644,0.9582917701028458,0.9994209612044007,0.9973501246228518,0.9862857142857143,0.9266676950500479,0.9850398936170213,0.9851407187766462,0.9738495500084905,0.9140463438107151,0.9984387197501952,0.9682539682539681,MOGFormer_BASELINE,0,2,444,0.8756941123392737,"{'L0': [0.9221, 1.0058, 0.9452, 1.112, 1.2521, 0.7747, 1.2097, 0.9749]}"
0.8504051644645022,0.8820780272214443,0.845207708957709,0.8242797632314602,0.9846153846153847,1.0,0.9696969696969697,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.914572864321608,0.883495145631068,0.9479166666666666,0.7671232876712328,0.8235294117647058,0.717948717948718,0.8,0.75,0.8571428571428571,0.9859751657286709,0.934315510365157,0.9994209612044007,0.9974747474747473,0.9881904761904762,0.9071591670856376,0.9780585106382979,0.9797712327656115,0.9665478009848871,0.8393265995111269,0.9976580796252927,0.947845804988662,MOGFormer_BASELINE,0,3,444,0.9121651015880416,"{'L0': [0.7642, 0.5016, 1.6479, 0.4864, 0.8515, 1.3677, 1.3035, 0.8578]}"
0.8488374125874125,0.9228109853109853,0.8260347985347986,0.8877173791447618,0.96875,0.96875,0.96875,0.8125,0.7647058823529411,0.8666666666666667,0.9538461538461539,0.9393939393939394,0.96875,0.9090909090909091,0.9210526315789473,0.8974358974358975,0.6,1.0,0.42857142857142855,0.987186869603995,0.9375635889997829,0.9990047770700637,0.995777027027027,0.993103448275862,0.9512894813097652,0.9829749103942652,0.9820715833128336,0.9781196581196581,0.9330055276749635,0.9827315541601256,0.8256743256743255,MOGFormer_BASELINE,0,4,444,0.8843609391045959,"{'L0': [0.8688, 0.965, 0.8912, 0.6655, 1.0076, 0.6874, 1.0172, 0.3638]}"
