macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,f1__BRCA_Normal,precision__BRCA_Normal,recall__BRCA_Normal,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,roc_auc__BRCA_Normal,pr_auc__BRCA_Normal,model,repeat,fold,n_selected,best_inner_f1
0.8998375807609476,0.9077099784637473,0.8809294871794873,0.8643804337156792,0.96875,0.96875,0.96875,0.7857142857142857,0.9166666666666666,0.6875,0.9447236180904522,0.912621359223301,0.9791666666666666,0.8,0.8333333333333334,0.7692307692307693,1.0,1.0,1.0,0.9893363426119952,0.9680173776043798,0.9984177215189873,0.99375,0.9967672413793104,0.964946771978022,0.9813829787234043,0.982315741402588,0.9701137714382747,0.8990743746412888,1.0,0.9999999999999998,MOGFormer_BASELINE,1,0,444,0.8567917677437802
0.7793822389867531,0.8356778266526121,0.8050338915470494,0.7622801918745614,0.9354838709677419,1.0,0.8787878787878788,0.6666666666666666,0.7142857142857143,0.625,0.9117647058823529,0.8611111111111112,0.96875,0.6461538461538462,0.7777777777777778,0.5526315789473685,0.7368421052631579,0.5833333333333334,1.0,0.9760765786206805,0.9108703095179959,0.9955607025670721,0.9875541125541124,0.9780890804597702,0.838841846470523,0.9646498226950355,0.961805769405865,0.9444252077562327,0.8090069620166216,0.9976580796252927,0.9571428571428571,MOGFormer_BASELINE,1,1,444,0.7888176030972279
0.8453575917170386,0.8963907884499686,0.8188553113553114,0.8481748822307447,1.0,1.0,1.0,0.9032258064516129,0.875,0.9333333333333333,0.9183673469387755,0.9,0.9375,0.8051948051948052,0.8157894736842105,0.7948717948717948,0.6,1.0,0.42857142857142855,0.985862467801588,0.9162478881574948,1.0,0.9999999999999998,0.9969523809523809,0.9689987789987788,0.9747340425531914,0.9758820246869326,0.9740193581253184,0.9118688411833956,0.9836065573770492,0.7244897959183674,MOGFormer_BASELINE,1,2,444,0.8785093338034515
0.8130477992373335,0.8888319649172961,0.8053113553113553,0.835116618543365,0.9850746268656716,0.9705882352941176,1.0,0.7142857142857143,0.7692307692307693,0.6666666666666666,0.9312169312169312,0.946236559139785,0.9166666666666666,0.8192771084337349,0.7727272727272727,0.8717948717948718,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.9656856870260228,0.8656988327346025,0.9996139741362672,0.9981904607573056,0.984,0.8549002303739145,0.9767287234042553,0.9778313787727778,0.9672270334521991,0.8843067876465647,0.9008587041373927,0.6132653061224489,MOGFormer_BASELINE,1,3,444,0.9356806927899365
0.8075937585065376,0.8635616327106717,0.7918498168498168,0.7959509700476177,1.0,1.0,1.0,0.7142857142857143,0.7692307692307693,0.6666666666666666,0.8983957219251337,0.9230769230769231,0.875,0.7586206896551724,0.6875,0.8461538461538461,0.6666666666666666,0.8,0.5714285714285714,0.9759856950481056,0.8674486797907706,1.0,1.0,0.9727969348659005,0.8312073547367664,0.9698700716845878,0.9710701001317754,0.9545299145299145,0.8478105556141334,0.9827315541601256,0.6871553884711779,MOGFormer_BASELINE,1,4,444,0.846964146964147
0.8178748071851519,0.8640120154094746,0.8535943223443223,0.8027326641526359,0.9841269841269841,1.0,0.96875,0.7,0.5833333333333334,0.875,0.8863636363636364,0.975,0.8125,0.8045977011494253,0.7291666666666666,0.8974358974358975,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.9593592510661167,0.8615159709887242,0.9970332278481012,0.9900265957446809,0.9816810344827586,0.8299732232636645,0.9752881205673759,0.9790397162116649,0.9575479707930039,0.8736797088125803,0.8852459016393442,0.6348606109110311,MOGFormer_BASELINE,2,0,444,0.8998692069812758
0.8174213992627543,0.8741684212258014,0.7984962406015038,0.8164075758313774,0.9850746268656716,0.9705882352941176,1.0,0.7407407407407407,0.9090909090909091,0.625,0.9081081081081082,0.9438202247191011,0.875,0.7865168539325843,0.6862745098039216,0.9210526315789473,0.6666666666666666,0.8,0.5714285714285714,0.984925056226956,0.9229376023371099,0.9996139741362672,0.9981904607573056,0.9802442528735632,0.8635362759473291,0.9818262411347518,0.9830946425175663,0.9676246537396123,0.8855128909667505,0.9953161592505855,0.8843537414965985,MOGFormer_BASELINE,2,1,444,0.8810720747009047
0.89025179969153,0.9164107669735704,0.8872269397269397,0.873694185090101,0.9846153846153847,1.0,0.9696969696969697,0.8275862068965517,0.8571428571428571,0.8,0.9424083769633508,0.9473684210526315,0.9375,0.8395061728395061,0.8095238095238095,0.8717948717948718,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9934773305647685,0.9709818518052133,0.9978768577494692,0.9924242424242422,0.9969523809523809,0.9687426900584795,0.9906914893617021,0.991118113528085,0.9842078451349975,0.9454813558724026,0.9976580796252927,0.9571428571428571,MOGFormer_BASELINE,2,2,444,0.8382745098039216
0.8299790726180156,0.875092796417484,0.8178454878454879,0.8102704680718964,0.9354838709677419,1.0,0.8787878787878788,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.7951807228915663,0.75,0.8461538461538461,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.9808803015889698,0.918041962050151,0.9996139741362672,0.9982683982683982,0.953904761904762,0.8161059213690791,0.9842641843971631,0.9854360546185778,0.9713024282560706,0.9060456944981017,0.9953161592505855,0.8843537414965985,MOGFormer_BASELINE,2,3,444,0.9238106156138943
0.8178290710162438,0.8828361429146769,0.8145283882783882,0.8247430579798845,0.96875,0.96875,0.96875,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.900523560209424,0.9052631578947369,0.8958333333333334,0.825,0.8048780487804879,0.8461538461538461,0.46153846153846156,0.5,0.42857142857142855,0.980740019125939,0.9080642359109102,0.9998009554140127,0.9990530303030303,0.9885057471264368,0.9555555555555555,0.9659498207885304,0.9670176701771566,0.972991452991453,0.9136155584394434,0.9764521193092621,0.705079365079365,MOGFormer_BASELINE,2,4,444,0.9242352338578718
