tf,target,edge_sign,coexpr__pooled,coexpr__INTCLUST=1,coexpr__INTCLUST=10,coexpr__INTCLUST=2,coexpr__INTCLUST=3,coexpr__INTCLUST=4ER+,coexpr__INTCLUST=4ER-,coexpr__INTCLUST=5,coexpr__INTCLUST=6,coexpr__INTCLUST=7,coexpr__INTCLUST=8,coexpr__INTCLUST=9
E2F4,BIRC5,-1,0.26419545246726805,-0.11253418893330526,0.151999980664894,-0.2878216123499142,0.14060087402978355,0.1453464891217713,0.07457741076597485,0.09707314893426872,0.11491426381575143,0.06099404936103796,-0.039865005978183723,0.08045593550180707
EP300,BIRC5,-1,-0.15033723098971566,-0.1862322890339079,0.04048532113048242,-0.2199733180865256,-0.15256267008702945,-0.027861729035624793,-0.3596158463385354,-0.2785337576901484,-0.07815970386039132,-0.1770071212564628,-0.19413801546459067,-0.16132888518209618
DNMT3A,BRCA1,1,-0.1091351917569719,-0.33213233747107085,-0.054563222715385176,0.08481036782923575,-0.06278794260892458,-0.05889303174591944,-0.1996158463385354,-0.10090710040663119,-0.12062400846113165,-0.05412154911715931,-0.10952490501380034,-0.04573266085792289
DNMT3B,BRCA1,1,0.22970001552094135,0.19869030086261308,0.11185123239876658,-0.04150943396226415,0.14758094461429608,0.14491195053098532,0.5466986794717886,0.22915233030966528,0.1587011991307271,0.19506877377816803,0.3285023034884214,0.1590866441637208
E2F1,BRCA1,1,0.08127450249127233,0.04921891436987166,0.007131578099320035,0.13184676958261862,-0.032383039816818754,-0.013084195904467445,-0.11596638655462185,0.12470172929978998,0.10936012691697514,0.05711637888986441,0.08123408985330856,0.3754387346843889
ESR1,BRCA1,1,0.16929922747952966,0.39806438039133174,0.038874029196609844,0.198399085191538,0.09962378050087091,0.2851967935701601,-0.16974789915966385,-0.08375709370391884,0.17117927022739288,0.07550970637011023,0.16200260923876159,0.009633049840285885
EZH2,BRCA1,1,0.24922112584608963,0.018251630549126863,0.13840386646587377,0.25077186963979414,0.24575803966623214,0.3365350090296447,0.4395198079231693,0.17845748246123594,0.20274986779481752,0.2916983708906449,0.39443335548396535,0.15890630574694536
FOXA1,BRCA1,1,0.15845187046711423,0.2911056175047338,0.07697463826496086,0.17484276729559747,0.134391482561966,0.2647804482304026,-0.06669867947178872,0.12369185397023993,0.26583818085668953,-0.14009364940005856,0.18561101728997262,0.24478788988085776
MYC,BRCA1,1,-0.0735692682665373,-0.12109457184935829,0.052760143082723726,0.10013340956737182,-0.09772951991453174,-0.13120986361588874,-0.2703001200480192,-0.004968944099378881,-0.08751983077736646,-0.08785484342990928,-0.16616427354942043,-0.15265071043204353
NCOA3,BRCA1,1,0.13828676404422463,0.18227961287607825,0.002816538300409268,0.24360587002096432,0.05897745312866981,0.05005273891555037,0.1758505606883983,0.11987144183331336,0.2131440130277893,0.18839137645107795,0.24018230657668663,-0.05092241860651192
RB1,BRCA1,-1,-0.11565416570654036,0.07124494559475467,-0.01357999030002456,0.04105202973127501,-0.12198144310330576,-0.1046216832577478,-0.40974789915966386,-0.07697403478046133,-0.10068746694870438,-0.30050031765254714,-0.12135552230650648,-0.15961949684848892
TP53,BRCA1,-1,-0.016483996209051832,0.05387386913528297,0.05557345879926525,0.013379073756432247,-0.08935167186557728,-0.07284746346306685,-0.06631452581032413,-0.0028285446177219713,-0.18424114225277627,-0.20997951419373723,-0.020215559318264867,-0.017092987427039262
TOX3,BRCA1,-1,0.03777112291200079,0.08828634546602145,-0.0455415919093892,0.11263579188107488,0.04151823746774088,0.08317237508342705,0.061224489795918366,-0.025590955806783142,0.08762559492332099,-0.17937274412252463,-0.034799384257133616,-0.03242061074193378
CTBP1,BRCA1,-1,-0.02668057642552114,0.004023774458236902,0.08314266378782507,0.11827711072994089,-0.14409543546871317,-0.026029248413411536,-0.1505402160864346,-0.06862683766030653,-0.09344262295081966,-0.07783630865281436,-0.1891498374218944,0.1348302632527556
HIF1A,BRCA1,1,-0.14065611975368303,-0.1724437197559436,-0.028693886758402887,-0.20731846769582615,-0.1613250028315951,-0.08555667970841202,-0.0857142857142857,0.0805755395683453,-0.025118984664198835,-0.22451955906740806,-0.17941808205910956,-0.08057195943854316
E2F4,BRCA1,-1,-0.1157763610504189,-0.15492846623185355,0.04886415728839629,-0.49959977129788447,0.0242739785741532,0.02303304374505565,0.09465040348984959,-0.0662451405335359,-0.06581260990276239,-0.0668959125938933,-0.13281286600754255,-0.24735948327256466
EP300,BRCA1,1,-0.11879050127898476,0.0020316249712789953,-0.03745286971093423,-0.17385172479512098,-0.1537332668036036,-0.09196210106781388,-0.29555822328931575,-0.1140020934829049,-0.045690111052353245,-0.046346697883133364,-0.165886179759877,-0.1751324602276506
BRCA1,BRCA2,1,0.030412447226537125,-0.09219177361666316,0.0020302278366794496,0.0951781970649895,0.17164364146189898,-0.0881791789596319,-0.025018007202881155,0.16836766611555476,0.21078794288736116,0.06621305238513317,0.01423467713321092,0.05688086572359284
ESR1,BRCA2,1,-0.11706557438785334,-0.10134388807069218,0.03146853146853147,-0.29170954831332185,-0.1639221112372999,-0.18786480922025456,-0.11740696278511403,0.0853791500960722,-0.2779481755684822,-0.02825090235099015,0.002097352049886699,0.08159577425632472
FOXM1,BRCA2,1,0.11171433692866703,0.18103040185146224,0.08001353485224454,-0.07955021917286068,0.15167492676117564,-0.0884173735858668,0.16216086434573826,0.10210465168238078,0.06604970914859862,-0.06593503072870939,0.19452114242317392,0.2505235844685386
MYC,BRCA2,1,-0.10660342002537739,-0.1370713233747107,-0.20167574361122748,0.07329902801600914,-0.04089313100948661,-0.2455362091207316,-0.1371908763505402,-0.05205773269583091,-0.1932310946589106,0.04531752999707346,-0.18480812902684934,-0.19325363729033457
TP53,BRCA2,-1,-0.023754439467804443,0.11841205554386701,-0.12647674905739423,-0.005069563560129597,0.026602300173569127,-0.14417614138855675,-0.20653061224489797,0.11251172974663746,0.0422527763088313,0.05461418398205054,0.011792612172334974,-0.05099620053748495
CTBP1,BRCA2,-1,-0.10131574225805293,-0.2538528297917105,-0.12134639553994392,0.14129979035639412,-0.11982392070309271,-0.03052664596024272,-0.1925090036014406,-0.022807095938156306,-0.18979375991538863,0.041376451077943625,-0.14919703421696962,-0.14596422945046797
ESR1,CA12,1,0.6688451370008627,0.43911371183433745,0.3095775192549386,0.25973431935952884,0.21835253263433332,0.45410786953304216,0.39294117647058824,0.7427007462353098,0.4225806451612903,0.42311406805318347,0.29466250612912465,0.6458715596330276
ESR1,CBFB,1,-0.39028431549171655,-0.05766114053372643,-0.08682145311517041,-0.3288355250619401,-0.14175564008525626,-0.2225835759992038,-0.17162476895148435,-0.03490325751820903,-0.1556848228450555,-0.11131596917373916,-0.06243040466635928,-0.36082846816791775
MYC,CBFB,1,0.31956659758025996,0.1644032860941653,0.15852572876942495,0.0005717552887364207,0.22908642528607134,0.10277514590905222,0.3269706356437204,0.13642253898744358,0.12173453199365415,0.4119256657887036,0.34509619813456643,0.2223519599666389
AR,CCNB1,-1,-0.11525754672015631,0.13513833368398906,-0.06398118011021237,-0.0019439679817038306,0.07541838730710715,0.15765890057850634,-0.022905162064825933,-0.14767862728450779,-0.0785827604442094,-0.015798458686957374,0.06659598233549248,-0.12147159670095452
BRCA1,CCNB1,1,0.44494548880785634,0.3339469808541973,0.15424575424575426,0.4745187726319801,0.35894278953442454,0.5673890331420701,0.44076830732292915,0.38874391170293576,0.5838709677419354,0.4265681396936885,0.5216243559197109,0.3986479442322445
E2F1,CCNB1,1,0.09300050414421573,0.030073111718914365,-0.011533627662659921,0.19961882980750903,0.029605933798837362,0.024934968150312598,-0.11846338535414166,0.24597166986907362,-0.011634056054997354,0.024573212369524925,0.10627654823997527,0.24441664349921233
FOXM1,CCNB1,1,0.6393821269284256,0.44015621712602565,0.2478328123489414,0.4678101772441395,0.5739762635801771,0.692514321157107,0.44067226890756306,0.38636668305107463,0.4589106292966683,0.5662520729684909,0.6149630509987449,0.428421833008989
MYBL2,CCNB1,1,0.09768010928649025,0.06018567220702713,0.16645934710450838,-0.004840861444635029,0.05413703695767301,0.013586527145933119,0.013973589435774309,0.0766969033468877,-0.051560021152829184,0.035923324553702084,0.1264787614132592,-0.017282920952645726
MYC,CCNB1,1,-0.004254949006217294,-0.06027771933515674,0.08347136734233508,-0.07406136840099103,-0.1344012783503892,-0.25063027241446806,-0.48235294117647054,0.015568166584744624,-0.16007403490216815,-0.1361428153350893,-0.07889406966680557,-0.07762950606987305
TP53,CCNB1,-1,-0.08879967323268405,0.037568377866610554,-0.07638168283329573,-0.09136649514008004,-0.03968212666566668,-0.191220759251267,-0.1958703481392557,-0.02590821752535859,-0.13865679534637756,-0.3020290703346016,-0.11511765242541774,0.1109443054397183
E2F4,CCNB1,1,0.02147867294333581,-0.328437302756154,-0.010249452763684259,-0.260377358490566,-0.06332736198032966,0.012772944752288065,-0.049126008508430304,-0.07017739845390766,-0.12377212814577368,-0.06723734269827335,-0.09044461381301899,-0.20367899175238627
DNMT3B,CCNB2,1,0.4865397560522275,0.2621765200925731,0.1459575037182516,0.3967600533638269,0.3029997468400296,0.24812569129504766,0.21872749099639854,0.29685866213861206,0.3564563254717315,0.21572529509316166,0.2584897039616272,0.32383467704568625
MYBL2,CCNB2,-1,0.06259612727137244,0.07991005680622763,0.01681222003802649,-0.2410901467505241,0.00954783252875217,0.0184093787365308,-0.04182472989195678,0.11967469502658741,-0.11163405605499734,-0.07143205540922838,-0.04326029011808392,0.05703827263460292
MYC,CCNB2,1,0.163477826742062,0.08040974121607405,0.19116689761851052,0.04204307223175147,-0.045629394712110964,-0.17962704853274467,-0.19174069627851137,0.0763304884043076,-0.04711792702273929,0.09505414105940885,0.03983883972492287,0.001899731257529423
TP53,CCNB2,-1,-0.0062179240275288955,0.2629786450662739,0.027756114852889046,0.15182008766914423,-0.016090194721906752,-0.06883588861924941,-0.16264105642256904,0.07662987622324499,-0.05933368588048651,0.0048775729197151505,0.13017440125850985,0.10410527291261237
E2F4,CCNB2,-1,0.31546599329255,-0.18886755733221122,0.03988440563739608,-0.12132647226986848,0.13741601636879824,0.18579611281432465,0.24769496763097118,0.10035300951785155,5.288277211953586e-05,0.1961272071017462,-0.08479808225050875,0.10520804374015384
EP300,CCNB2,1,-0.07680998083858813,-0.15657976922656722,0.13525829009699977,-0.09746521821993519,-0.1515928870331312,-0.02526634789429204,-0.2230492196878751,-0.0700456566934356,-0.16086726599682707,0.0327431470100478,-0.08840590109106493,-0.09618200352145308
AR,CCND1,1,0.2746232074419428,0.2092078273369251,-0.028979202165820204,0.31076547931193343,0.24691565888576036,0.37023996021362393,0.03884753901560624,0.01505886138061474,0.08602861597175888,0.2892500714041131,0.19458078889523533,0.08554767061622288
BRCA1,CCND1,1,0.25228720530875365,0.4619759619246871,0.060763674888809883,0.3207914019148577,0.12152527566147227,0.37883864670937917,0.16907563025210082,0.03612786179889323,0.35228625679674147,0.2641556838642557,0.130463911114519,0.03410654795630405
DNMT3A,CCND1,-1,0.002191102898374886,-0.2733549001730255,-0.1592302498973008,0.16041476164678797,0.10939301343040016,-0.0946492279578018,-0.07054021608643457,-0.08743300035721019,0.07505355429691106,0.007641239786410049,0.07494073479464229,0.06590071343862648
E2F1,CCND1,1,-0.014691750163634039,-0.02103387515402676,0.01177053499145491,0.19403781767636666,-0.0905774763449486,0.05841729690067403,-0.038463385354141656,0.006734036825099827,-0.1920239104122168,0.05621786692523193,0.03999263223245656,-0.021602385462725117
ESR1,CCND1,1,0.51887847049379,0.4857319453355964,0.07472718703609915,0.30054894981541747,0.25474811905542655,0.5380299079445627,-0.018391356542617046,0.5828471972551317,0.45796420005623995,0.3018106794156074,0.2333030370729949,0.49221651561089136
EZH2,CCND1,1,-0.06986507200545312,-0.23455499480137437,-0.3014537169525808,0.09557029644688629,0.20439525254353255,0.1720941092220363,0.2984393757503001,-0.06577192304488676,0.19731309676154102,0.23285172195599751,0.13395211535953236,-0.12889638536791115
FOXA1,CCND1,1,0.39025454271605453,0.4028522965964569,-0.04185186527967828,0.3641354095176138,0.24847137539409475,0.4507777672588225,0.10837935174069627,0.3128623678230686,0.38087430901483904,0.1845677691786085,0.11823208891321799,0.2560545298766039
FOXM1,CCND1,1,0.02090593899254076,0.009021093063871433,0.041026880486300474,0.08379079042291826,0.26480792934603753,0.2779762427852946,0.2710684273709484,-0.062235101447629615,0.2406579788942532,0.3903739411851962,0.2547292589629721,-0.01249713290282489
GATA3,CCND1,1,0.5198124596778592,0.45889879606908085,-0.097792923983762,0.6043382168218941,0.38461095764901126,0.5688599488704433,0.18693877551020407,0.5670577353297896,0.35831592923497113,0.53708184275945,0.2295239697416971,0.3505823427122092
HOXB13,CCND1,-1,-0.0375882738856938,0.00597680291185068,0.09045507095828827,-0.17573955589156193,-0.0607347992401217,-0.03980137635890553,0.3883313325330132,-0.021696825351209162,-0.10594240257696466,-0.02417246330134376,-0.026139329874475824,-0.13251965290615092
HTATIP2,CCND1,-1,-0.18759226704341644,-0.031310820094865716,0.04879978408640704,-0.2775236370695382,-0.0371161754760943,-0.20661964433251928,-0.24120048019207685,-0.1642577701750793,-0.21936900383822316,-0.08219271650239982,-0.027191235214115417,-0.1739033733196211
MYBL2,CCND1,1,-0.02335643091680342,-0.007600862668976222,0.08274339669831521,0.02584629477103666,-0.10557504879207932,0.006471419567842129,0.10463385354141658,0.13419143521974808,-0.07650808054297523,-0.108813888627732,-0.05245274441134863,-0.12016153149279016
MYC,CCND1,1,-0.15031186015367384,-0.060820051633243985,-0.05328402760197433,0.06305276040013959,-0.01003470821393177,-0.1255842171966448,-0.08744297719087635,-0.035343639195837474,-0.07388993330005972,-0.2424929032121989,-0.19407628858466278,-0.06490446443080024
NCOA3,CCND1,1,0.012107686315624382,0.1278273106812861,-0.007764847107983738,-0.19136932116608266,-0.019219948952628463,-0.12093885165933488,-0.25633268513235125,-0.03585755731199104,0.12793388618773707,0.1182331251598468,0.13787071618498883,0.14502209148538517
NCOR1,CCND1,1,0.15922093414848798,0.10370969453093594,-0.1780887583751614,0.29601250574793464,0.20871580839205414,0.16551646068159484,-0.24100840336134452,0.10794567192032946,0.05059106743128642,0.12270372603073398,0.029881903537169144,0.325022763516072
PGR,CCND1,1,0.2603762897912645,-0.054836673580676204,0.031810253497782735,0.04791857304895735,-0.002956534836185266,0.33506104986970375,-0.09618247298919569,0.3272531877270062,0.22973580908289865,-0.16493175847947436,0.07515575154479835,0.3752846843899844
SMAD3,CCND1,1,0.4135836418512079,0.4856267430841227,0.1818312919497461,0.4854757579781001,0.32192127624882116,0.12717495061446898,0.012436974789915966,0.372434656427673,0.39891043446603475,0.5429914259073823,0.38133451963824094,0.5160338174724116
SMAD4,CCND1,1,-0.058940879455750224,0.029713060900608608,-0.04748016892890947,0.2188167138432897,-0.051048808909633994,-0.23791737616252412,-0.22717887154861943,0.09044822505344118,0.05093553794265253,-0.1463274249043911,-0.24494882999381992,0.20665911395368458
TP53,CCND1,-1,0.00455064306958485,0.12338251555652147,0.06951302533420348,-0.07974992427877388,0.1655837059537821,-0.09150195776345585,-0.05027611044417767,0.02580784982306838,0.01602623463845247,-0.1666512203528925,-0.07067640030244185,-0.0644503602318841
TRPS1,CCND1,1,0.21271576691827812,0.03972042507204615,0.03201811099455175,0.09766697227639516,-0.0006847971063515739,0.2734764364677133,0.03442977190876351,0.30979473923618667,0.09721524510057966,-0.1090065659156753,-0.03214846417906912,-0.01386407921588879
BTG2,CCND1,-1,0.04753482696140666,0.016641735863088664,-0.0405128762888639,-0.23795364595989799,-0.1597791016058448,-0.2675961089027514,-0.34290516206482585,0.031042737945841083,-0.03633671021985758,-0.24161000222187637,-0.2596538866024585,0.16528466097284533
HIF1A,CCND1,1,-0.3622756372256296,-0.25748251048192805,-0.16361124203043553,-0.4666437968912386,-0.31698228960075603,-0.32703781030345047,-0.27625450180072025,-0.17176485834108307,-0.18218602380247367,-0.5304064283657685,-0.26195845745044366,-0.14166197519657492
E2F4,CCND1,1,-0.22784155268610973,-0.11808295213853284,-0.1840985408048589,-0.4329444981042232,0.08664231968679371,-0.04276897243492623,-0.26997694998474603,-0.22013865771077,-0.13061818374805859,-0.0539837859662943,0.008613991635647984,-0.1011725620319906
EP300,CCND1,1,-0.028601426204690528,-0.037997988033961955,-0.11455526149452251,0.11043763414704014,0.15389838313675328,0.01860358440276673,-0.07668667466986795,-0.04281726140737718,-0.059238887112431575,-0.03490629550689455,-0.12458719612594919,0.06357922156457557
E2F1,CCNE2,1,0.07984114687539251,0.0902850831054071,-0.07381501372026875,-0.09258623975605107,-0.009703340669970705,0.00487001884331746,0.10924369747899158,0.23308905670494662,0.0025383395029085136,0.13971807628524047,0.013421978125485078,0.24395329441201002
EZH2,CCNE2,1,0.6247513718994236,0.34416421207658315,0.43821194213841574,0.5782732990280158,0.5459372108137222,0.7477853487815337,0.5525570228091237,0.27597301041154654,0.6293495505023795,0.5095454102038827,0.48504678980887556,0.3636835411082439
FOXM1,CCNE2,1,0.6335251441586309,0.40582263833368387,0.21745547590417824,0.3432437583380979,0.5368600212446162,0.686479271171611,0.4699639855942377,0.3241967916350149,0.6029085140137492,0.3902155887230514,0.47291835363952966,0.4046427578537671
MYC,CDC20,1,0.0432874976294027,-0.08645855249316221,-0.03034384969868841,-0.1729369163331427,-0.1373008317236608,-0.34116545564745304,-0.3939015606242497,-0.09367263952812904,-0.0874669487043892,-0.22322700224368355,-0.09980742629309174,-0.13023816143082198
TP53,CDC20,-1,-0.06573947905989644,0.2999947401641068,0.15990138893364697,0.06666666666666665,-0.09295529753176743,-0.19754588784098975,-0.20134453781512604,-0.044081504982349515,-0.08789000528820728,-0.17397327090039996,-0.00654257456991461,0.03316652766194051
AR,CDC6,1,-0.049047933889467245,0.1648038081211866,-0.08289130224614095,-0.05866209262435677,0.19653718879239357,0.0331656537499145,-0.15226890756302522,-0.024210197059743505,-0.09196192490745636,0.06425226807140767,0.051577698929132366,0.02482624409229914
E2F1,CDC6,1,0.016912708905456115,-0.0314275194613928,-0.15083303792981212,0.11255955784257668,0.12082798901647224,-0.1371175620190414,-0.07534213685474188,0.012735153492113141,-0.08514013749338974,0.07017851916886157,-0.0068202177291635906,0.1571958113242517
FOXM1,CDC6,1,0.38960102493490073,0.04856143488323164,0.4025748445103284,0.2243186582809224,0.26196815756525677,0.16970777528577458,0.4166626650660264,0.22179722060860627,0.35245901639344257,0.31275973075797486,0.3054534605322529,0.3635622277824113
E2F4,CDC6,1,0.07484814626501185,-0.15365295602777193,0.01887310803663476,-0.08961311225462168,-0.05284157629026909,0.015916655120604167,-0.012965808697239671,-0.18182224406809952,0.08926611933777653,0.09862940200956005,0.05923729413277675,-0.07247706422018349
E2F1,CDCA7,1,0.03133295997965058,0.14719650746896693,-0.04439445842715337,0.00872879740804269,-0.11910825237265339,0.02008145784544706,-0.021368547418967588,0.11078689843156529,-0.021628767847699626,-0.05822846551555947,0.02824694514163133,0.12283384301732926
MYC,CDCA7,1,0.23893882699629743,0.050349779086892484,0.35187667776496007,0.04387268915570802,-0.021630944170418394,0.07942257849220442,0.16945978391356542,0.0696501184145851,-0.1022739291380222,0.17161252560725782,0.13533863137052807,0.13148920396626818
E2F4,CDCA7,1,0.4169188512550131,0.11261308647170207,0.03460752332560763,0.1796455117209834,0.19501902068352928,0.25124448362176965,0.39713791824508177,0.3203092184637383,0.013273575802003503,0.2618720124865867,0.13789914998745012,0.22968214252617927
AR,CDH1,-1,0.04152258556329386,-0.0274431937723543,0.17456092294801973,0.016047265103868873,-0.006497668908473663,0.21326673317249298,0.49368547418967584,0.06562402252111353,-0.1549973558963511,0.005306799336650084,0.007207336047282885,0.005208043740153832
ARID1A,CDH1,1,0.04121403103363363,0.1329949505575426,0.03358585024465252,0.05271583762149799,-0.006874198734629544,0.24317798986025613,0.16797522154233133,0.08639601768229965,0.07366570156251345,0.05950402339291249,0.005113935474170991,0.03763330004944779
DNMT3A,CDH1,-1,-0.1058500089421236,0.14066116137176518,0.024836473878125008,0.0034686487516676187,-0.11726844439818654,-0.18078028786174333,-0.4659303721488595,-0.08772956789847625,-0.1917503966155473,-0.01583747927031509,-0.03492512803315916,-0.08584005189509777
DNMT3B,CDH1,-1,0.07677741354758161,0.10690616452766673,0.08510535449296358,0.08191347436630456,0.03594994228136191,0.0027946597236470664,0.26002400960384153,0.005237052593949684,-0.13289440633639363,-0.009964881474978052,-0.16477803840577046,-0.03876378463534427
ESR1,CDH1,1,0.08370013012450016,0.008862823479907425,0.20229770229770228,0.15082904516866777,0.16678493040398445,0.20558082934180455,-0.10472989195678271,0.15934134679833772,-0.12950819672131145,-0.014496146717393426,0.1336599606962242,0.24538967658233715
EZH2,CDH1,-1,0.09286107790997954,-0.14196297075531242,-0.05045934015839275,0.08496283590623212,-0.006831340042838541,0.30463931475380135,0.08696278511404561,0.1792349970954913,-0.03770491803278688,-0.034323480636035505,-0.08221401296881933,-0.14644181827909347
FOXC1,CDH1,-1,-0.16307886477943948,-0.07939722280664843,-0.25701073120427964,-0.3550600343053173,-0.08654640295587915,-0.18839544081335208,-0.22516206482593037,-0.0991688636668305,-0.03199365415124273,-0.026694956589601016,-0.05632867227702997,-0.16847372810675565
FOXM1,CDH1,1,0.050468542453863105,-0.2356800967809804,-0.1367664593471045,-0.06842004955212502,-0.021537877558767075,0.1625076941580999,-0.09291716686674668,0.03702578310022789,-0.16853516657852985,-0.016554482489513217,-0.05962387716707063,-0.15833565007876935
GATA3,CDH1,1,0.06076612125564499,0.10773458868083315,0.31282588379362575,0.08808843148465789,0.00661521836955224,0.3256592213158248,0.21421368547418965,0.2139416417176817,0.1935483870967742,0.06553994732221248,-0.10690084549966834,0.09058474654804931
HTATIP2,CDH1,1,0.1665580710855009,0.16272617294340413,-0.011485288904643743,0.0194777968362874,0.13101560897661563,0.08082580426061793,0.1388235294117647,0.2982975110594754,0.11084082496033841,0.13347478294800508,0.2800968539719252,0.0977203224909647
MYC,CDH1,1,0.016495904060115175,-0.09680727961287607,-0.07099996777416132,0.1226224509243377,-0.04868445622660108,0.1709765743839367,0.04451380552220888,0.018977612940703336,0.10930724484399787,-0.02331479855623842,0.029240135220769355,-0.011815401723658607
RB1,CDH1,1,0.07733661899230564,0.33967586048927745,0.07866984413958224,0.36115875738517245,0.005008709068145014,-0.0009174030653997541,0.14055222088835534,0.09735030313056604,-0.09534637757800105,-0.011520841284811616,0.07814894457993884,0.19812806968770275
RUNX1,CDH1,1,-0.22352342252742355,-0.07332916927079171,-0.23558234957175445,-0.22416619020392603,-0.15627720628843952,-0.1141070850561872,-0.12451380552220888,-0.2396132977494879,-0.42437863564251715,-0.03972787987501719,-0.25689561431970764,-0.31780260819890727
SMAD3,CDH1,-1,-0.12258495911455888,-0.0902193351567431,-0.2558993520988016,-0.032361349342481416,-0.10394372319550864,-0.12833973628789003,-0.5282593037214885,-0.06179684279556427,0.03490216816499206,-0.07615842356843236,-0.25693431952794815,-0.08475581503104439
SMAD4,CDH1,-1,-0.056653256156423505,0.009625499684409846,-0.12853124982380654,0.06941109205260149,0.05627932235105877,-0.1062820332163966,-0.03260504201680672,0.04000406631673518,-0.03722947157215325,0.043107989464442505,0.018373661229890474,0.006561023074784543
TBX3,CDH1,-1,0.05767455838734376,0.09770145171470648,-0.013446242021081693,0.06369353916523726,0.04624409459183756,0.26731954082643916,0.10799519807923168,0.13704827857405955,0.07054468535166579,0.13659659618168893,-0.0488811979915179,-0.02019275322027616
TP53,CDH1,1,0.043641163062055566,0.0023669261519040606,0.09143114949566562,0.2251572327044025,0.05968145320521258,0.05825391547156639,-0.0857142857142857,0.15980159971401758,0.14896879957694342,0.08609403960589213,0.04682179411626914,0.03857844500046336
TWIST1,CDH1,-1,-0.055091793627200465,0.10272459499263623,-0.13025683993425927,0.10737564322469981,-0.19506782052891133,-0.3040519028448928,-0.10232893157262904,-0.058318066044059154,-0.013273400317292437,-0.02126134035703834,-0.06793536822016032,0.037744416643499215
ZEB1,CDH1,-1,-0.046204093063982016,0.26267620450241946,-0.09988076439689342,0.2466552315608919,-0.14071715601237256,-0.20672475710328098,0.07438175270108043,-0.044541757898029395,0.004336329984135377,-0.09591747146619843,-0.021993358299711618,0.060689463441757026
CTBP1,CDH1,-1,0.24209174447177978,0.2314722280664843,0.23773645709129582,0.16996378883171337,0.10682735841259249,0.2511939210844694,0.5233613445378151,0.16376513695875594,0.32448439978847166,0.2342454394693201,0.3052256268508404,0.23103512186080996
HIF1A,CDH1,-1,0.11704444558750637,0.058752366926151905,0.0854629241726016,0.11934438726891555,0.05817902415580201,-0.033642043002384305,0.4299159663865546,0.1843782117163412,0.27445795875198303,-0.006531070139498586,0.05993455945990595,0.27064220183486243
E2F1,CDK4,1,-0.011071128541534471,-0.09586050915211446,0.04628769525897779,-0.12529064227177433,0.03494716232245849,-0.15995278546912334,0.06477791116446578,-0.1266932840634657,-0.31283217441328204,-0.05174892540412619,0.06664010241730967,0.06715812787639452
ESR1,CDK4,1,-0.33173008949884086,-0.16179255207237533,-0.0847557718633164,-0.2667810177244139,-0.3392245943394744,-0.27021357382475114,-0.21363745498199277,0.04794705715548848,-0.09378883633200163,-0.20608602872071613,-0.3490452776527908,-0.40774445253172636
EZH2,CDK4,1,0.31990198103446216,0.2836366505365032,0.23755875201613874,0.28187535734705543,0.09542100871169938,0.03636605905245219,0.16168067226890756,0.037796848364370854,0.3411248315531866,0.13527787092895405,0.12468718970198418,0.25544149366318436
MYC,CDK4,1,0.26124973000962587,-0.08215863665053649,0.1467229868272795,0.25130550790928147,0.22878480229200998,0.22786317691126567,0.09493397358943578,0.08466699584842664,0.20928633762836,0.3354839496449882,0.25889632967279236,0.14940297193641955
RUNX1,CDK4,1,-0.2096729345316953,-0.27701765344627155,-0.12894244124421766,-0.15098151324566417,-0.031798441302133766,-0.027631837281975106,0.13584633853541417,-0.08485365071801683,0.10084877974915539,-0.1214134334233062,0.055323392113476595,-0.1651155948173842
TP53,CDK4,-1,0.05310939749130508,0.16381758889122655,0.06480148432590627,0.25267772060224886,0.061021158030117116,0.026832334171414784,-0.02895558223289316,-0.0871224392693904,-0.1794071763497691,0.07750510624172346,0.2378541943612353,0.17613370463401304
ZEB1,CDK4,1,-0.0042514220952517435,0.12214653902798231,-0.15878998128526275,0.07024966647608157,0.15481363160791925,0.26373647106587084,-0.2451380552220888,-0.10877011106713166,0.16195563082422046,0.17567417614569122,0.13865407494672602,0.10402698557699278
AR,CDK6,1,-0.44915785521585716,-0.42135230380812116,-0.4531307402275144,-0.6850771869639792,-0.23553789592587038,-0.4278800914101358,-0.3328211284513805,-0.14612806649090662,-0.28249603384452665,-0.2407472441713004,-0.2906580793423398,-0.32958020572699476
MYC,CDK6,1,0.3000760619906068,0.18588260046286556,0.3322129483419806,0.016504669334858012,0.1672820666664626,0.30657063414012914,0.2792316926770708,0.11146610661781134,0.01898466419883659,0.3699297629499562,0.22935010688950308,0.20285423037716618
RUNX1,CDK6,1,-0.05280368472627103,-0.023656267464925,0.22164949699460723,0.1607394701734324,0.07166541974368199,-0.1844629798755222,0.375078031212485,0.10303867804497029,0.40914859862506603,0.13964996055268472,-0.035152511906447116,0.12702744654710799
TP53,CDK6,1,0.04250441754228898,0.15104933726067746,0.0855918275273114,0.22325138174194772,0.012517180894539154,0.13109902057199727,0.07044417767106842,0.12829438312703872,0.0924378635642517,0.12266608135791632,0.022031319733996777,0.029320730238161435
AR,CDKN1B,1,-0.07754238289984383,-0.10794498211655794,-0.1094905094905095,-0.09975223937488088,-0.1418815872850666,-0.15813528983097613,-0.2697238895558223,-0.33618570981723933,0.20116340560549972,-0.23034853959208862,-0.15645615064639176,-0.10101010101010102
