macro_f1,weighted_f1,balanced_accuracy,mcc,f1__BRCA_Basal,precision__BRCA_Basal,recall__BRCA_Basal,f1__BRCA_Her2,precision__BRCA_Her2,recall__BRCA_Her2,f1__BRCA_LumA,precision__BRCA_LumA,recall__BRCA_LumA,f1__BRCA_LumB,precision__BRCA_LumB,recall__BRCA_LumB,roc_auc_macro,pr_auc_macro,roc_auc__BRCA_Basal,pr_auc__BRCA_Basal,roc_auc__BRCA_Her2,pr_auc__BRCA_Her2,roc_auc__BRCA_LumA,pr_auc__BRCA_LumA,roc_auc__BRCA_LumB,pr_auc__BRCA_LumB,model,repeat,fold,n_selected,best_inner_f1,lambda_heads
0.8958783701243174,0.9115649887981558,0.883613782051282,0.8624467672013217,0.9841269841269841,1.0,0.96875,0.8387096774193549,0.8666666666666667,0.8125,0.934010152284264,0.9108910891089109,0.9583333333333334,0.8266666666666667,0.8611111111111112,0.7948717948717948,0.9860672986108538,0.9583227834648679,1.0,1.0,0.9925149700598802,0.9396994855634562,0.9802442528735633,0.9827288396261058,0.9715099715099715,0.9108628086699097,MOGFormer_BASELINE,0,0,482,0.9309910981843821,"{'L0': [2.4358, 1.3413, 1.003, 0.6686, 1.1655, 1.5636, 1.356, 1.0143]}"
0.8350230414746544,0.8609486876012523,0.8353892543859649,0.7835454841532025,1.0,1.0,1.0,0.7333333333333333,0.7857142857142857,0.6875,0.8924731182795699,0.9222222222222223,0.8645833333333334,0.7142857142857143,0.6521739130434783,0.7894736842105263,0.9801856114600804,0.9305229162629204,1.0,0.9999999999999998,0.9869011976047904,0.8799191990392649,0.9804837164750958,0.9829110971907092,0.9533575317604355,0.8592613688217073,MOGFormer_BASELINE,0,1,482,0.894827768945416,"{'L0': [0.8122, 1.6468, 1.0948, 2.1241, 0.6295, 1.2022, 0.6958, 1.2292]}"
0.9022548100429968,0.9085425596782312,0.8945112179487179,0.857218277090135,0.9850746268656716,0.9705882352941176,1.0,0.8888888888888888,1.0,0.8,0.925531914893617,0.9456521739130435,0.90625,0.8095238095238095,0.7555555555555555,0.8717948717948718,0.9876688963973447,0.9564349215148987,1.0,0.9999999999999998,0.9948412698412699,0.9634615384615384,0.9853927203065134,0.987194221093315,0.9704415954415954,0.875083926504742,MOGFormer_BASELINE,0,2,482,0.9209803921568627,"{'L0': [0.9724, 0.6169, 0.4515, 0.977, 0.9219, 0.3459, 0.8812, 0.5332]}"
0.8619846215806437,0.8935262180418738,0.8409819347319347,0.8359860850192933,0.9552238805970149,0.9411764705882353,0.9696969696969697,0.7692307692307693,0.9090909090909091,0.6666666666666666,0.934010152284264,0.9108910891089109,0.9583333333333334,0.7894736842105263,0.8108108108108109,0.7692307692307693,0.98045594372103,0.9150184042557975,0.9896969696969696,0.9816017316017314,0.9888888888888889,0.8326641060464589,0.9838362068965517,0.986264089694783,0.9594017094017094,0.859543689680217,MOGFormer_BASELINE,0,3,482,0.9517857142857143,"{'L0': [1.2954, 1.3334, 1.1056, 1.3501, 0.9118, 1.7527, 2.1199, 0.8754]}"
0.8343152034758008,0.895887507073937,0.8087740384615385,0.84353320983308,0.9841269841269841,1.0,0.96875,0.6086956521739131,0.875,0.4666666666666667,0.9543147208121827,0.9306930693069307,0.9791666666666666,0.7901234567901234,0.7619047619047619,0.8205128205128205,0.9879982172314552,0.9511050560228416,0.9995833333333334,0.9981617647058824,0.9908183632734531,0.9054134406994818,0.9926114341085271,0.9927950836180752,0.9689797382105074,0.9080499350679265,MOGFormer_BASELINE,0,4,482,0.920810681164055,"{'L0': [1.0408, 0.9685, 1.2112, 0.7671, 1.8326, 0.8824, 0.4576, 1.2973]}"
